,full_text,hashtag,id
1785,"RT @NoiseOfDavid: @smh Immigration Policy needs reviewing, all flock to Sydney &amp; Melbourne, where infrastructure is a mess, stress on medic…",[],1030791129258573824
1786,"RT @NoiseOfDavid: @smh Immigration Policy needs reviewing, all flock to Sydney &amp; Melbourne, where infrastructure is a mess, stress on medic…",[],1030709584837525504
1787,"RT @NoiseOfDavid: @smh Immigration Policy needs reviewing, all flock to Sydney &amp; Melbourne, where infrastructure is a mess, stress on medic…",[],1030675718177316864
1788,"RT @NoiseOfDavid: @smh Immigration Policy needs reviewing, all flock to Sydney &amp; Melbourne, where infrastructure is a mess, stress on medic…",[],1030659959812280322
1789,"@smh Immigration Policy needs reviewing, all flock to Sydney &amp; Melbourne, where infrastructure is a mess, stress on medical, hospitals &amp; schools is ignored by gov, &amp; investment in our own population &amp; youth trashed, as apprenticeships a mess, TAFE &amp; Uni focus on foreign students $$.",[],1030659939092459520
1790,"RT @kirstenandrews: @Sydney_Uni scooped the Australian Institute of Policy &amp; Science's Young Tall Poppy Awards, with public health research…",[],1030396603541028866
1791,"@Sydney_Uni scooped the Australian Institute of Policy &amp; Science's Young Tall Poppy Awards, with public health researcher @DrMelodyDing named as the 2018 overall winner https://t.co/ClmQsu0rLr",[],1030361752314175489
1792,Congratulations @MonashUni @Sydney_Uni @unimelb @ourANU @uwanews &amp; @UQ_News making the 2018 top 100 Shanghai rankings recognising 🇦🇺research excellence! https://t.co/IF2G5J4Z8S @JNJInnovation @JanssenANZ @MTPConnect_AUS @GroupOfEight,[],1030065212689342467
1793,@AHandmer @SYD_astrofest @Sydney_Science @Sydney_Uni Great presentation @AHandmer I think you have a natural skill to present complex issues in an easy to understand manner. I enjoyed listening to your speech as I was working on space policy at ASPI.,[],1028430130627014656
1794,RT @anika_gauja: Sydney University has agreements with 18 + international partners &amp; has awarded over $1m in research funding - @KathyBelov…,[],1030687459661688832
1795,RT @KerriViney: Just announced: New @NHMRC Centre of Research Excellence: TB on Both Sides of the Border - led by Prof. Warwick Britton @Sy…,[],1030556391226802176
1796,"Scientific #research funding supporting #Quantum technologies has soared over the past few years. This is driving a demand to hire more educators in quantum science, and @Sydney_Uni has two lecturer positions open. Should be of interest to many @OpticalSociety members globally. https://t.co/I5tZHTA3fi","['research', 'Quantum']",1030550059086045184
1797,"Just announced: New @NHMRC Centre of Research Excellence: TB on Both Sides of the Border - led by Prof. Warwick Britton @Sydney_Uni pleased to be an associate investigator and looking forward to the work! #endTB 
https://t.co/k4AbE7fnyF",['endTB'],1030461452191182853
1798,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1030438910239944704
1799,"RT @egaltmann: Funding for extended research visits to Australia (in particular to @Sydney_Uni):

- Area: ""mathematical sciences"" (broadly…",[],1030413100229566464
1800,RT @SSSHARC: @SSSHARC will soon be emailing @ArtSS_Sydney researchers directly on a new funding opportunity for collaborations with colleag…,[],1030380875219795968
1801,RT @SSSHARC: @SSSHARC will soon be emailing @ArtSS_Sydney researchers directly on a new funding opportunity for collaborations with colleag…,[],1030379653897179136
1802,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029871497270026240
1803,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1029698007866863616
1804,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029674312490352640
1805,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029636247793197056
1806,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029629601209708544
1807,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029615461493661701
1808,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029569400632823814
1809,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1029567148983603201
1810,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029561492851453952
1811,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029557204846764032
1812,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029544297933066240
1813,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029540434983313408
1814,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029529659623399429
1815,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029528293261955073
1816,"Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru research + collaboration @Prof_Naismith @BrainMind_Usyd @JNNP_BMJ @CSHeartResearch @Woolcockmedical https://t.co/Lh0ASXANij",[],1029526045538406402
1817,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1029314717758550016
1818,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1029239751918870528
1819,@SSSHARC will soon be emailing @ArtSS_Sydney researchers directly on a new funding opportunity for collaborations with colleagues from @MarieBashirInst. @MarieBashirInst is 1 of currently 10 multidisciplinary initiatives @Sydney_Uni - for more information: https://t.co/4TQLY4biAb,[],1029234398346891265
1820,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1029222001573949440
1821,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1029211164238962689
1822,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1029162082611023872
1823,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1029149293314297856
1824,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1029144252272398336
1825,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1029112178358419456
1826,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1028983896010973184
1827,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1028965171601928192
1828,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1028961627389841408
1829,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1028958900530360321
1830,RT @Prof_Naismith: Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain…,[],1028949322224685056
1831,RT @profswatson: 'My daughter and I both found ourselves half blind at age four' https://t.co/cIoLfSKqEv via @smh @SydneySaveSight @Sydney_…,[],1028948252543119360
1832,Exciting news! NHMRC just announced funding of our new Centre of Clinical Research Excellence to Optimise Sleep in Brain Ageing and Neurodegeneration- CogSleep! @BrainMind_Usyd @Sydney_Uni @Sydney_Science @JimLagopoulos @smwrajaratnam @RalphNMartins1 @ResearchSleep @SleepOrgANZ https://t.co/cpNQthFhBu,[],1028947657840947200
1833,RT @profswatson: 'My daughter and I both found ourselves half blind at age four' https://t.co/cIoLfSKqEv via @smh @SydneySaveSight @Sydney_…,[],1028930699523371010
1834,RT @profswatson: 'My daughter and I both found ourselves half blind at age four' https://t.co/cIoLfSKqEv via @smh @SydneySaveSight @Sydney_…,[],1028928858207055872
1835,'My daughter and I both found ourselves half blind at age four' https://t.co/cIoLfSKqEv via @smh @SydneySaveSight @Sydney_Uni,[],1028612269565861888
1836,"RT @nhmrc_cdpc: Partnering of #researchers, #agedcare providers @HelpingHandAust @BrightwaterCare @HammondCare, and @DementiaAus and @nhmrc…","['researchers', 'agedcare']",1028259465433309187
1837,"RT @seacsydney: Round 2 of SSEAC's grants scheme is open NOW! The 12 grants include funding for language, collaboration and mobility, as we…",[],1027815812273451009
1838,"RT @nhmrc_cdpc: Partnering of #researchers, #agedcare providers @HelpingHandAust @BrightwaterCare @HammondCare, and @DementiaAus and @nhmrc…","['researchers', 'agedcare']",1027767027786702849
1839,RT @Circe2001: Meeting Baxter the Robot: You can’t start too early getting kids interested in #robotics #research and #innovation at Wester…,"['robotics', 'research', 'innovation']",1031401866574422017
1840,RT @Circe2001: Meeting Baxter the Robot: You can’t start too early getting kids interested in #robotics #research and #innovation at Wester…,"['robotics', 'research', 'innovation']",1031393762197393408
1841,RT @Circe2001: Meeting Baxter the Robot: You can’t start too early getting kids interested in #robotics #research and #innovation at Wester…,"['robotics', 'research', 'innovation']",1031393531535839232
1842,RT @Circe2001: Meeting Baxter the Robot: You can’t start too early getting kids interested in #robotics #research and #innovation at Wester…,"['robotics', 'research', 'innovation']",1031375282786185217
1843,"Learn how @Sydney_Uni unveils a new GPU-accelerated Supercomputer to fuel #AI research! 

https://t.co/w9xxEpacyL https://t.co/sYQCS6H14n",['AI'],1031375272367534080
1844,Meeting Baxter the Robot: You can’t start too early getting kids interested in #robotics #research and #innovation at Western Sydney Uni’s Open Day @westsydunews @westernsydneyu https://t.co/AEVdzvTRis,"['robotics', 'research', 'innovation']",1031371607669800960
1845,"RT @slaminfo: 'Sydney research goes full scale for Shakespeare: the Popup Globe' - join us for a panel discussion with Tim Fitzpatrick, Dr…",[],1031371358800773120
1846,RT @LeanneTogher: Researchers at @USydFHS are producing real world advances which make real life differences to people worldwide. #alliedhe…,[],1031363770486910976
1847,Great to see this research highlighted by @NatureComms: 'Acetylated histone variant H2A.Z is involved in the activation of neo-enhancers in prostate cancer' Team from @GarvanInstitute @UNSWMedicine @MurdochUniNews @SydneyLHD @Sydney_Uni @COBLH &amp; @SVHSydney https://t.co/osEIexpShJ https://t.co/gwfjb3sEM6,[],1031358912455430145
1848,"I'm just drafting my abstract for the 4th Australian #lipid meeting, taking place Nov 28-30 @Sydney_Uni and @CentenaryInst. If you are interested in #lipidomics and anything related, register and submit an abstract now:
https://t.co/qOQ2vqukoE
Hope to see you there! #ALM4","['lipid', 'lipidomics', 'ALM4']",1031358703256055808
1849,RT @LeanneTogher: Researchers at @USydFHS are producing real world advances which make real life differences to people worldwide. #alliedhe…,[],1031352288688984065
1850,RT @LeanneTogher: Researchers at @USydFHS are producing real world advances which make real life differences to people worldwide. #alliedhe…,[],1031352006433095681
1851,"Last week's #scienceweek saw our A/Prof Tara Murphy leading the way for women in STEM promoting stronger collaborations and more diversity for better research
https://t.co/WVieEcf3OV  @Sydney_Uni #WomenInSTEM  @taraxmurphy #science","['scienceweek', 'WomenInSTEM', 'science']",1031349981901336579
1852,RT @LeanneTogher: Researchers at @USydFHS are producing real world advances which make real life differences to people worldwide. #alliedhe…,[],1031344970320338944
1853,Check out education&amp;research mobility programs and agreements within the Worldwide Universities Network: https://t.co/tobNq6EaEC @AucklandUni @Sydney_Uni @ZheJiangUniv @CUHKofficial @UofRGlobal @UoBris_WUN @UiB @Education_Leeds @ShefUniNews @uwanews @ufmg @ucddublin @MaastrichtU https://t.co/oaIY3E5CX4,[],1031340972896964609
1854,"RT @slaminfo: 'Sydney research goes full scale for Shakespeare: the Popup Globe' - join us for a panel discussion with Tim Fitzpatrick, Dr…",[],1031318838195802112
1855,"RT @res_australes: Aug 20 @Uni_Newcastle (Newcastle Museum) @AAIASydney Visiting Prof Antonis Kotsonas, The Cretan #Labyrinth: Monument and…",['Labyrinth'],1031307319403925504
1856,"Aug 20 @Uni_Newcastle (Newcastle Museum) @AAIASydney Visiting Prof Antonis Kotsonas, The Cretan #Labyrinth: Monument and Memory from Prehistory to the Present https://t.co/Z5YYKVzmpw",['Labyrinth'],1031304053437870080
1857,RT @Duncanivison: New view from our new admin building @Sydney_Uni Research portfolio all united again along w education and most of the ot…,[],1031300996717109248
1858,New view from our new admin building @Sydney_Uni Research portfolio all united again along w education and most of the other portfolios. Will be fun. https://t.co/gvPNlpz7dR,[],1031299030305763328
1859,"In case you missed it ... more excellent research  from MARCS Institute for Brain, Behaviour, and Development, Western Sydney Uni, Australia and others (see below)   https://t.co/cgAmoftQt3
Institute of Neuroscience (IONS), Université Catholique de Louvain,, Belgium;",[],1031162521116266497
1860,RT @seacsydney: Do you know a @Sydney_Uni student who will be commencing Honours on a topic relating to #SoutheastAsia? We have five Honour…,['SoutheastAsia'],1031118446505938944
1861,RT @seacsydney: Do you know a @Sydney_Uni student who will be commencing Honours on a topic relating to #SoutheastAsia? We have five Honour…,['SoutheastAsia'],1031110945118932997
1862,RT @seacsydney: Do you know a @Sydney_Uni student who will be commencing Honours on a topic relating to #SoutheastAsia? We have five Honour…,['SoutheastAsia'],1031110466066497536
1863,RT @seacsydney: Do you know a @Sydney_Uni student who will be commencing Honours on a topic relating to #SoutheastAsia? We have five Honour…,['SoutheastAsia'],1031110156933685249
1864,RT @seacsydney: Do you know a @Sydney_Uni student who will be commencing Honours on a topic relating to #SoutheastAsia? We have five Honour…,['SoutheastAsia'],1031097189529862144
1865,RT @seacsydney: Do you know a @Sydney_Uni student who will be commencing Honours on a topic relating to #SoutheastAsia? We have five Honour…,['SoutheastAsia'],1031096183375069184
1866,RT @seacsydney: Do you know a @Sydney_Uni student who will be commencing Honours on a topic relating to #SoutheastAsia? We have five Honour…,['SoutheastAsia'],1031095426668220416
1867,RT @sheeplbs: A proud moment to be attending The University of Sydney Founders’ Circle induction ceremony &amp; dinner on Friday evening. Mysel…,[],1031001276832657408
1868,RT @sheeplbs: A proud moment to be attending The University of Sydney Founders’ Circle induction ceremony &amp; dinner on Friday evening. Mysel…,[],1030972924180750336
1869,RT @sheeplbs: A proud moment to be attending The University of Sydney Founders’ Circle induction ceremony &amp; dinner on Friday evening. Mysel…,[],1030972714557816832
1870,RT @sheeplbs: A proud moment to be attending The University of Sydney Founders’ Circle induction ceremony &amp; dinner on Friday evening. Mysel…,[],1030972710606626817
1871,RT @sheeplbs: A proud moment to be attending The University of Sydney Founders’ Circle induction ceremony &amp; dinner on Friday evening. Mysel…,[],1030972371954413568
1872,"A proud moment to be attending The University of Sydney Founders’ Circle induction ceremony &amp; dinner on Friday evening. Myself &amp; Dr Michael Gregory represented McCaughey Memorial Institute, long time supporters of sheep reproduction &amp; agriculture research at Uni Syd. https://t.co/UoC1KJOBCk",[],1030972251808587776
1873,Study: strength training can add years to your life.  Great news - home workouts can be just as effective as intense gym training sessions. https://t.co/RbFCFTjzBM via @sydney_uni,[],1030800251307872257
1874,RT @LeanneTogher: Researchers at @USydFHS are producing real world advances which make real life differences to people worldwide. #alliedhe…,[],1030780202970836992
1875,"Sydney Excel modellers! Join us this Tuesday night for our next free meetup session.  As a follow-on from his very popular session last year (pictured), Sydney Uni Senior Research Fellow Dr Jacques Raubenheimer... https://t.co/RTYCgotgc1",[],1030691440077168640
1876,RT @anika_gauja: Sydney University has agreements with 18 + international partners &amp; has awarded over $1m in research funding - @KathyBelov…,[],1030687459661688832
1877,RT @SatMagJOY949: Jo Tilley from @Sydney_Uni @DivCouncilAus Research informs about the nature of discrimination. What needs to happen for t…,[],1030683453983875072
1878,RT @LeanneTogher: Researchers at @USydFHS are producing real world advances which make real life differences to people worldwide. #alliedhe…,[],1030627988910399489
1879,Jo Tilley from @Sydney_Uni @DivCouncilAus Research informs about the nature of discrimination. What needs to happen for this to change? @DavidDmacca @tass1959,[],1030618837723435008
1880,"Thanks to @Sydney_Uni Prof Laurent Rivory, Pro Vice-Chancellor Research for joining our 2018  #hdrstudentconf and presenting awards to the two outstanding student presenters @syd_health 
#SciComm #pdhlife https://t.co/rdFaHLSPmr","['hdrstudentconf', 'SciComm', 'pdhlife']",1030607038819135488
1881,"RT @GursharanKSingh: If you are a health professional involved in providing care to heart failure patients, why not participate in a resear…",[],1030598618074370049
1882,RT @LeanneTogher: Researchers at @USydFHS are producing real world advances which make real life differences to people worldwide. #alliedhe…,[],1030586107874799617
1883,"Researchers at @USydFHS are producing real world advances which make real life differences to people worldwide. #alliedhealthcare research has impact, changes lives and can save lives. This brochure is a great read! @Duncanivison @BrainMind_Usyd @Sydney_Uni @SydneyResearch https://t.co/OEmaLntPeE",['alliedhealthcare'],1030582067698982913
1884,"Pleased to be able to share our latest work developing a version of the Patients Attitudes Towards Deprescribing #rPATD for people with cognitive impairment. Read it here:
https://t.co/93dUQqFHiX
@nhmrc_cdpc @KollingINST @Sydney_Uni #deprescribing #dementia","['rPATD', 'deprescribing', 'dementia']",1030580811056246784
1885,"@egaltmann @Sydney_Uni I was wondering if a Master's student in a ""Masters by research"" (similar to a mphil) program would be eligible?",[],1030576525974876160
1886,RT @KerriViney: Just announced: New @NHMRC Centre of Research Excellence: TB on Both Sides of the Border - led by Prof. Warwick Britton @Sy…,[],1030556391226802176
1887,"Scientific #research funding supporting #Quantum technologies has soared over the past few years. This is driving a demand to hire more educators in quantum science, and @Sydney_Uni has two lecturer positions open. Should be of interest to many @OpticalSociety members globally. https://t.co/I5tZHTA3fi","['research', 'Quantum']",1030550059086045184
1888,"RT @slaminfo: LCT Centre Roundtable: Associate Professor Sue Hood, 'Bodies at work,' 24 August. This event is free and open to all. #lingui…",[],1030533248735170566
1889,"RT @NoiseOfDavid: @smh Immigration Policy needs reviewing, all flock to Sydney &amp; Melbourne, where infrastructure is a mess, stress on medic…",[],1030791129258573824
1890,"RT @NoiseOfDavid: @smh Immigration Policy needs reviewing, all flock to Sydney &amp; Melbourne, where infrastructure is a mess, stress on medic…",[],1030709584837525504
1891,"RT @NoiseOfDavid: @smh Immigration Policy needs reviewing, all flock to Sydney &amp; Melbourne, where infrastructure is a mess, stress on medic…",[],1030675718177316864
1892,"RT @NoiseOfDavid: @smh Immigration Policy needs reviewing, all flock to Sydney &amp; Melbourne, where infrastructure is a mess, stress on medic…",[],1030659959812280322
1893,"@smh Immigration Policy needs reviewing, all flock to Sydney &amp; Melbourne, where infrastructure is a mess, stress on medical, hospitals &amp; schools is ignored by gov, &amp; investment in our own population &amp; youth trashed, as apprenticeships a mess, TAFE &amp; Uni focus on foreign students $$.",[],1030659939092459520
1894,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1030438910239944704
1895,"RT @NursingReviewAU: Researchers from @Sydney_Uni have shone light on the medical reasons for illicit cannabis use among Australians, inclu…",[],1030313495865085952
1896,"RT @NursingReviewAU: Researchers from @Sydney_Uni have shone light on the medical reasons for illicit cannabis use among Australians, inclu…",[],1030312824638070784
1897,"The University of Sydney’s Save Sight Institute has been awarded a $1.15 million (AUD) grant from the New South Wales (NSW) Government’s Medical Devices Fund (MDF) to progress commercialization of its 3D corneal biopen. @Sydney_Uni @SydneySaveSight 

https://t.co/FRFShhQUj9",[],1030131398424842240
1898,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029871497270026240
1899,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029674312490352640
1900,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029636247793197056
1901,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029629601209708544
1902,"RT @SydMSK: Interesting article by recent @Sydney_Uni PhD graduate @djtunnicliffe 
Perspectives of Medical Specialists From Different Disci…",[],1029628368663150593
1903,"Researchers from @Sydney_Uni have shone light on the medical reasons for illicit cannabis use among Australians, including treating #backpain, #anxiety, #depression, #sleep problems, #arthritis &amp; #PTSD @syd_health @theMJA #nursingreview #cannabis #health https://t.co/3tJNLXMhVH","['backpain', 'anxiety', 'depression', 'sleep', 'arthritis', 'PTSD', 'nursingreview', 'cannabis', 'health']",1029616025552080896
1904,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029615461493661701
1905,"Interesting article by recent @Sydney_Uni PhD graduate @djtunnicliffe 
Perspectives of Medical Specialists From Different Disciplines on the Management of Systemic Lupus Erythematosus: An Interview Study - Arthritis Care &amp; Research - https://t.co/s7bEQSs2zw",[],1029599997677826049
1906,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029569400632823814
1907,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029561492851453952
1908,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029557204846764032
1909,RT @NVIDIAHPCDev: The @Sydney_Uni recently installed a new supercomputer with @NVIDIA Tesla V100 #GPUs to further #AI research in geophysic…,"['GPUs', 'AI']",1029553350751092736
1910,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029544297933066240
1911,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029540434983313408
1912,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029529659623399429
1913,"RT @syd_health: Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru res…",[],1029528293261955073
1914,"Raising health https://t.co/dzTSTDt7rz

@Sydney_Uni scholars win $16m in @nhmrc funds to lift health and wellbeing thru research + collaboration @Prof_Naismith @BrainMind_Usyd @JNNP_BMJ @CSHeartResearch @Woolcockmedical https://t.co/Lh0ASXANij",[],1029526045538406402
1915,"RT @Painaustralia: Australians who use cannabis for medical reasons do so mainly to treat chronic pain, mental health, sleep and neurologic…",[],1029504816798547969
1916,RT @syd_health: A BioPen that uses special ink to 'colour in' and treat eye wounds has taken a giant leap towards being commercially availa…,[],1029503648651300865
1917,"RT @Painaustralia: Australians who use cannabis for medical reasons do so mainly to treat chronic pain, mental health, sleep and neurologic…",[],1029230603743318016
1918,"Australians who use cannabis for medical reasons do so mainly to treat chronic pain, mental health, sleep and neurological conditions according to a study published in the @theMJA @Sydney_Uni 
https://t.co/3fhmLrw4JM",[],1029225249466810369
1919,RT @syd_health: A BioPen that uses special ink to 'colour in' and treat eye wounds has taken a giant leap towards being commercially availa…,[],1029186911728881664
1920,A BioPen that uses special ink to 'colour in' and treat eye wounds has taken a giant leap towards being commercially available after its @Sydney_Uni creators were awarded $1.1m from NSW Medical Devices Fund https://t.co/oie1qZTzoX @SydneySaveSight @SydneyUni_Media @BradHazzard https://t.co/yM3Tv2kWrs,[],1029186402141913088
1921,"Medical researchers are calling for the word “cancer” to be dropped from some doctor-patient conversations in a bid to reduce patient anxiety and harm from overtreatment, says @Sydney_Uni

https://t.co/0NqLqd9BNi https://t.co/c2zsreT5TZ",[],1028823200703111168
1922,RT @AusUnlimited: Fusing digital tech and medical science: text messaging to control blood pressure in #diabetics and phone apps to support…,['diabetics'],1028188056866709504
1923,Fusing digital tech and medical science: text messaging to control blood pressure in #diabetics and phone apps to support medication use are among the #digitalhealth programs @Sydney_Uni's new Westmead Applied Research Centre.  #ausinnovation #ausmedicine https://t.co/QndzW15JES,"['diabetics', 'digitalhealth', 'ausinnovation', 'ausmedicine']",1028079815096774656
1924,Bethany Robinson never imagined her arts degree would lead her to a discovery that would rewrite Australia's medical history. @ArtSS_Sydney https://t.co/HiQzJMEEp1 https://t.co/cD2xqBZKTK,[],1027798966082068481
1925,"Across the University of Sydney, our female researchers are breaking new ground - and the glass ceiling - in their fields. As we celebrate National Science Week, we ask some inspiring women about succeeding in #STEMM . @sydney_health @sydney_science https://t.co/4iySBQpq1a https://t.co/Y58nxXs7lJ",['STEMM'],1028882139398385666
1926,"RT @SydneyUni_Media: #usyd has scooped the @TallpoppiesAIPS NSW Awards! Huge congratulations to @DrMelodyDing named overall winner, and @S_…",['usyd'],1031354153736450048
1927,RT @LeanneTogher: Researchers at @USydFHS are producing real world advances which make real life differences to people worldwide. #alliedhe…,[],1031352006433095681
1928,I did a thing... meet your newest Health Law masters student at @Sydney_Uni #masters #healthlaw,"['masters', 'healthlaw']",1031153675010363392
1929,"Nothing says you love your job more than being genuinely excited to spend all day Sunday talking about what matters to you most (health and physical education) to Western Sydney school kids who will likely be the first person in their family to go to uni. 
#Western #Unlimited https://t.co/eOmJYCxCnE","['Western', 'Unlimited']",1031132821690040321
1930,RT @Timothychen17: Inter professional education now embedded in curricula Faculty of Medicine and Health @Sydney_Uni @syd_health Health col…,[],1031128681295429638
1931,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031072417332912128
1932,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031072383266770945
1933,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031070865910202369
1934,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031070826429202432
1935,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031067039920664576
1936,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031067005313417217
